## Northumbria University, Release r32 (SWID 119)
## 01-01-2024 10:00:00
## -1071 377 -592 257 1618 -697 605 -251 0
## Dockable table = FALSE
# v1raw v2raw  v1 v2  ppu resp  gx gy gz mark
-279 -185 -6 -3 -308 -414 2 -1 -1 0000
-258 -145 -5 -3 -310 -466 1 -1 1 0000
-173 -101 -3 -2 -313 -483 -1 -2 2 0000
-86 -56 -2 -1 -308 -465 2 -1 -2 0000
161 84 3 2 -275 -434 -5 -3 -3 0000
296 176 6 4 -282 -473 3 1 3 0000
621 383 12 7 -279 -449 -1 0 0 0000
1048 643 21 13 -279 -446 -2 -3 -1 0000
1340 779 27 16 -283 -502 0 -3 1 0000
1688 1025 34 20 -266 -446 2 2 -2 0000
1758 1068 35 21 -300 -445 3 0 1 0001
1691 982 34 20 -246 -512 -1 -1 1 0000
1371 781 27 16 -283 -463 0 2 -1 0000
1012 592 20 12 -300 -513 2 1 0 0000
639 372 13 8 -254 -487 1 3 -1 0000
303 172 6 4 -251 -505 3 0 -1 0000
57 25 1 1 -286 -505 3 2 -4 0000
-105 -55 -2 -1 -259 -490 2 -1 -2 0000
-230 -130 -5 -3 -253 -448 -1 0 -2 0000
-275 -156 -5 -3 -266 -472 -1 2 2 0000
-232 -140 -5 -3 -241 -504 1 0 0 0000
-261 -176 -5 -3 -242 -514 1 -2 2 0000
-220 -88 -4 -3 -229 -497 0 0 2 0000
-206 -165 -4 -2 -211 -482 -2 -1 2 0000
-111 -54 -2 -1 -270 -457 -4 3 1 0000
-67 -29 -1 -1 -256 -504 0 2 4 0000
-44 -67 -1 -1 -235 -520 0 0 -1 0000
13 -26 0 0 -244 -518 -1 -1 2 0000
19 13 0 0 -218 -460 1 -4 -2 0000
95 34 2 1 -198 -477 -1 -1 -1 0000
75 35 1 1 -207 -514 0 6 2 0000
127 25 3 2 -205 -498 3 -1 2 0000
170 124 3 2 -225 -517 -1 3 0 0000
197 107 4 2 -172 -475 2 0 -1 0000
126 49 3 2 -164 -496 0 0 2 0000
146 56 3 2 -158 -511 -1 -1 1 0000
194 139 4 2 -162 -504 0 3 3 0000
174 51 3 2 -156 -514 3 2 -1 0000
186 133 4 2 -193 -474 1 0 -3 0000
280 188 6 3 -126 -506 -1 0 2 0000
291 163 6 3 -118 -496 2 3 2 0000
267 181 5 3 -136 -490 2 1 2 0000
300 177 6 4 -113 -440 2 5 1 0000
251 145 5 3 -87 -496 0 -1 2 0000
283 186 6 3 -84 -542 -5 4 2 0000
321 171 6 4 -100 -509 0 2 -2 0000
341 178 7 4 -75 -501 1 0 4 0000
286 176 6 3 -40 -486 -1 0 2 0000
280 175 6 3 -52 -535 1 0 1 0000
402 278 8 5 -23 -499 -1 2 2 0000
406 230 8 5 -1 -488 -1 -2 2 0000
385 256 8 5 -16 -508 -4 2 1 0000
373 211 7 4 29 -509 0 -2 2 0000
306 194 6 4 40 -549 0 -1 0 0000
389 223 8 5 37 -481 2 1 1 0000
341 199 7 4 49 -516 3 -1 0 0000
354 196 7 4 64 -524 2 -1 1 0000
269 195 5 3 91 -471 -1 -1 -4 0000
382 264 8 5 75 -524 0 1 0 0000
347 226 7 4 90 -465 -2 -2 -1 0000
303 162 6 4 113 -509 -2 -2 -2 0000
327 171 7 4 128 -480 0 -4 -3 0000
281 194 6 3 136 -508 1 2 2 0000
295 181 6 4 157 -471 0 1 0 0000
325 195 7 4 165 -482 0 2 -1 0000
304 187 6 4 177 -521 3 -1 -3 0000
303 166 6 4 193 -519 0 2 -3 0000
259 152 5 3 179 -471 0 0 0 0000
317 200 6 4 202 -475 0 1 1 0000
213 129 4 3 213 -452 2 -3 0 0000
262 157 5 3 210 -471 1 -1 3 0000
236 127 5 3 232 -485 -1 -1 2 0000
190 117 4 2 240 -532 0 -1 -1 0000
214 123 4 3 257 -465 -1 -2 3 0000
251 156 5 3 253 -468 -4 -4 -4 0000
151 63 3 2 268 -495 0 -2 -1 0000
116 92 2 1 276 -507 1 0 -1 0000
109 89 2 1 297 -468 0 1 1 0000
130 110 3 2 275 -450 -2 3 -2 0000
90 41 2 1 291 -469 2 -3 -2 0000
70 54 1 1 303 -471 0 -3 2 0000
70 30 1 1 287 -503 0 -1 -1 0000
110 52 2 1 354 -490 1 0 2 0000
79 28 2 1 291 -462 2 -1 0 0000
-21 27 0 0 318 -498 2 2 0 0000
47 34 1 1 294 -447 0 -4 2 0000
30 29 1 0 299 -457 1 1 -4 0000
19 -6 0 0 292 -459 -2 3 1 0000
0 40 0 0 290 -465 -1 0 -1 0000
59 30 1 1 266 -455 -1 2 1 0000
-18 -7 0 0 304 -468 1 -3 1 0000
7 10 0 0 296 -435 -1 -2 2 0000
31 23 1 0 289 -454 2 0 -1 0000
8 -3 0 0 255 -506 2 0 0 0000
-11 -19 0 0 263 -450 3 3 2 0000
-49 -38 -1 -1 267 -422 -2 1 1 0000
-72 -4 -1 -1 273 -466 3 -2 0 0000
-45 11 -1 -1 253 -458 3 2 3 0000
-1 15 0 0 228 -442 0 -1 3 0000
-44 -41 -1 -1 230 -423 -1 1 2 0000
-38 -46 -1 0 211 -463 0 2 0 0000
-34 -20 -1 0 192 -457 1 0 1 0000
0 6 0 0 190 -462 0 2 0 0000
-59 -23 -1 -1 163 -397 0 2 -5 0000
-59 -30 -1 -1 158 -464 3 -2 -2 0000
-13 36 0 0 162 -409 2 0 1 0000
-48 -29 -1 -1 161 -444 -2 1 -1 0000
-23 -19 0 0 113 -415 -3 2 0 0000
-37 -43 -1 0 104 -464 0 1 -3 0000
14 -1 0 0 127 -407 -3 -2 -1 0000
-24 -2 0 0 57 -426 0 -2 -2 0000
-63 -8 -1 -1 87 -393 -4 -2 2 0000
-53 -49 -1 -1 64 -429 0 0 2 0000
-19 -19 0 0 59 -420 -2 1 0 0000
-41 -15 -1 0 53 -412 -2 2 -3 0000
-98 -57 -2 -1 14 -407 2 -1 2 0000
-44 3 -1 -1 45 -404 1 1 2 0000
-19 -38 0 0 3 -364 -3 0 1 0000
-79 -67 -2 -1 8 -387 0 -1 2 0000
-25 -74 0 0 -39 -415 0 2 -1 0000
-79 -56 -2 -1 -41 -407 1 -1 -3 0000
-40 -35 -1 0 -69 -396 2 -2 3 0000
-33 -16 -1 0 -57 -408 -2 -1 0 0000
-103 -45 -2 -1 -76 -392 0 -2 2 0000
-54 -61 -1 -1 -71 -395 -4 -3 0 0000
-49 -50 -1 -1 -92 -382 -1 -5 0 0000
-84 -36 -2 -1 -96 -357 0 -3 0 0000
-53 -17 -1 -1 -119 -357 1 3 3 0000
-48 -9 -1 -1 -125 -371 -3 -1 -1 0000
-80 -34 -2 -1 -110 -354 -1 -3 1 0000
-33 -5 -1 0 -169 -392 -1 -1 -1 0000
-72 -29 -1 -1 -125 -378 3 3 -2 0000
-84 -72 -2 -1 -142 -329 0 -3 1 0000
-17 -3 0 0 -166 -357 1 -1 2 0000
-55 18 -1 -1 -212 -333 4 -1 5 0000
-5 16 0 0 -159 -307 2 1 4 0000
-90 -47 -2 -1 -201 -333 -4 2 0 0000
-46 -25 -1 -1 -217 -355 3 -1 1 0000
-56 -22 -1 -1 -205 -345 -2 1 3 0000
-97 -25 -2 -1 -219 -321 0 -5 4 0000
-27 1 -1 0 -191 -315 -1 -2 0 0000
-36 -31 -1 0 -239 -317 0 1 0 0000
-40 -4 -1 0 -234 -301 0 -1 0 0000
-58 -31 -1 -1 -255 -332 0 0 -2 0000
-12 -28 0 0 -249 -328 1 1 2 0000
-57 -13 -1 -1 -233 -308 -3 2 1 0000
-73 -48 -1 -1 -262 -321 -1 -3 1 0000
-41 -28 -1 0 -232 -308 3 -3 1 0000
-69 -24 -1 -1 -274 -272 -2 -1 -4 0000
-128 -41 -3 -2 -242 -325 -2 2 2 0000
-41 -13 -1 0 -275 -327 1 -1 3 0000
-55 -34 -1 -1 -282 -325 -3 -3 0 0000
-29 -11 -1 0 -287 -301 0 -1 1 0000
-33 -25 -1 0 -251 -319 -5 -2 -1 0000
-41 -26 -1 0 -298 -291 2 -2 -3 0000
-60 -62 -1 -1 -274 -266 1 3 1 0000
-72 -43 -1 -1 -286 -270 -1 -2 0 0000
-29 -31 -1 0 -282 -285 0 2 3 0000
5 -8 0 0 -313 -272 -3 0 -1 0000
-75 -51 -2 -1 -279 -283 -1 0 3 0000
-12 3 0 0 -298 -267 -1 -3 -1 0000
7 36 0 0 -307 -216 -4 4 3 0000
-2 -7 0 0 -318 -287 -2 0 -2 0000
-61 -77 -1 -1 -280 -260 -2 -5 -2 0000
-45 -29 -1 -1 -288 -261 -1 -3 0 0000
-95 -64 -2 -1 -288 -261 -2 -2 -2 0000
-56 -29 -1 -1 -273 -250 3 2 -3 0000
-64 -55 -1 -1 -301 -212 -2 -3 -2 0000
-22 -5 0 0 -300 -264 3 1 0 0000
-71 -28 -1 -1 -312 -268 2 1 0 0000
-68 -100 -1 -1 -321 -255 2 2 -1 0000
-46 -33 -1 -1 -299 -244 -2 -1 0 0000
-75 -78 -2 -1 -309 -264 2 0 -4 0000
-100 -62 -2 -1 -303 -222 3 -5 0 0000
-35 2 -1 0 -313 -230 -1 -3 -3 0000
-100 -69 -2 -1 -284 -230 1 2 -4 0000
-58 -45 -1 -1 -288 -216 -1 1 -1 0000
-14 -2 0 0 -294 -225 0 0 0 0000
-37 -28 -1 0 -312 -192 -2 -1 3 0000
-31 -36 -1 0 -276 -218 1 0 3 0000
-78 -38 -2 -1 -315 -183 -4 0 -2 0000
-87 -84 -2 -1 -327 -186 1 0 1 0000
-24 -16 0 0 -285 -214 -1 1 0 0000
-86 -50 -2 -1 -286 -144 -1 1 0 0000
-11 -5 0 0 -314 -171 2 -1 -3 0000
-43 -73 -1 -1 -289 -175 4 -4 0 0000
-57 -52 -1 -1 -304 -149 0 -2 1 0000
-58 -47 -1 -1 -289 -142 -5 0 -1 0000
-119 -54 -2 -1 -289 -185 0 -1 -2 0000
-87 -55 -2 -1 -282 -221 -1 1 0 0000
-98 -92 -2 -1 -302 -123 2 -1 2 0000
-190 -83 -4 -2 -300 -154 2 -1 0 0000
-204 -136 -4 -2 -303 -109 -1 1 -2 0000
-261 -142 -5 -3 -300 -169 -4 -1 -1 0000
-264 -133 -5 -3 -311 -133 0 1 -1 0000
-301 -194 -6 -4 -285 -145 -4 1 -1 0000
-265 -177 -5 -3 -293 -118 0 1 1 0000
-321 -218 -6 -4 -328 -117 0 -6 1 0000
-261 -124 -5 -3 -278 -110 1 -1 -3 0000
-211 -126 -4 -3 -309 -148 1 -3 -3 0000
-197 -133 -4 -2 -302 -167 -2 -1 -1 0000
-46 -63 -1 -1 -332 -98 2 -3 0 0000
94 42 2 1 -289 -106 2 0 -1 0000
335 203 7 4 -305 -95 -1 0 -4 0000
689 404 14 8 -284 -73 1 2 5 0000
1058 637 21 13 -277 -72 1 -3 1 0000
1354 841 27 16 -290 -74 -1 2 2 0000
1655 994 33 20 -297 -116 0 4 1 0000
1706 1051 34 20 -253 -79 1 1 2 0001
1675 983 34 20 -271 -54 0 1 4 0000
1359 832 27 16 -292 -64 2 1 1 0000
1035 604 21 12 -282 -62 -1 2 4 0000
587 366 12 7 -283 -84 4 1 -4 0000
336 219 7 4 -286 -57 0 4 -1 0000
34 10 1 0 -273 -53 -2 1 3 0000
-137 -61 -3 -2 -265 -43 -4 -4 1 0000
-226 -144 -5 -3 -246 -33 0 1 -3 0000
-297 -173 -6 -4 -221 -8 1 0 -1 0000
-346 -198 -7 -4 -255 -39 2 -1 -2 0000
-269 -161 -5 -3 -261 -32 -1 -1 2 0000
-183 -129 -4 -2 -253 -15 1 1 0 0000
-189 -104 -4 -2 -211 -32 1 0 -3 0000
-131 -49 -3 -2 -215 14 -1 3 2 0000
-34 -26 -1 0 -246 -35 -2 0 -4 0000
-43 0 -1 -1 -221 -51 -1 2 1 0000
-20 -9 0 0 -216 -20 -1 0 0 0000
52 55 1 1 -215 -21 -2 -2 0 0000
68 68 1 1 -196 -9 1 -1 0 0000
82 70 2 1 -185 19 2 -3 0 0000
117 87 2 1 -199 1 -3 -4 2 0000
117 51 2 1 -204 26 1 -3 -3 0000
117 92 2 1 -178 24 -1 5 -2 0000
103 28 2 1 -173 58 0 2 1 0000
139 103 3 2 -185 31 0 0 -1 0000
160 119 3 2 -154 23 1 -2 -2 0000
203 146 4 2 -139 51 0 -2 -1 0000
201 140 4 2 -136 39 3 -2 2 0000
200 148 4 2 -142 25 3 -3 -3 0000
196 117 4 2 -120 40 0 1 -1 0000
249 133 5 3 -132 78 -3 0 -3 0000
295 175 6 4 -122 59 1 2 -1 0000
250 181 5 3 -96 84 -2 -4 -2 0000
320 219 6 4 -78 56 1 1 -1 0000
276 151 6 3 -72 55 0 -2 1 0000
381 242 8 5 -52 33 3 2 -2 0000
303 171 6 4 -56 106 0 2 0 0000
352 187 7 4 -20 58 -1 -1 3 0000
345 259 7 4 -25 53 -2 0 0 0000
333 201 7 4 -26 112 -3 0 0 0000
311 169 6 4 34 101 -4 -2 1 0000
355 247 7 4 53 72 2 -2 4 0000
381 247 8 5 21 123 0 1 -5 0000
349 246 7 4 30 104 0 -1 2 0000
346 167 7 4 54 131 -4 -5 -1 0000
409 202 8 5 71 124 2 1 1 0000
326 207 7 4 75 114 0 1 2 0000
339 178 7 4 102 131 0 -2 2 0000
326 176 7 4 76 166 1 3 -2 0000
393 211 8 5 119 115 -2 -2 0 0000
361 210 7 4 139 121 2 -2 1 0000
334 222 7 4 131 105 0 -5 -1 0000
305 211 6 4 177 154 -2 -4 0 0000
343 191 7 4 139 164 4 0 0 0000
319 172 6 4 161 141 -4 0 -1 0000
297 193 6 4 202 170 -2 4 1 0000
270 196 5 3 210 157 0 -3 2 0000
268 159 5 3 205 153 4 -1 -1 0000
195 102 4 2 215 197 1 2 1 0000
160 113 3 2 246 171 1 2 1 0000
241 157 5 3 239 120 1 4 -3 0000
252 162 5 3 248 126 4 -1 -3 0000
178 118 4 2 244 186 -2 -1 3 0000
229 128 5 3 259 179 -2 0 1 0000
190 102 4 2 276 207 -3 -1 -2 0000
199 106 4 2 291 209 -1 -3 2 0000
186 98 4 2 266 208 -4 3 0 0000
122 33 2 1 283 195 -1 1 -3 0000
134 60 3 2 299 224 3 1 0 0000
111 69 2 1 297 220 -2 0 -1 0000
68 61 1 1 316 206 0 2 -1 0000
92 57 2 1 289 179 -1 0 1 0000
60 46 1 1 301 241 0 -3 0 0000
89 80 2 1 291 232 -2 1 2 0000
66 25 1 1 319 247 -2 -2 0 0000
47 57 1 1 281 198 3 3 1 0000
78 70 2 1 308 229 -3 -3 -4 0000
43 52 1 1 309 235 -2 1 0 0000
69 80 1 1 260 231 -1 -2 1 0000
-56 -24 -1 -1 289 252 -1 -2 -1 0000
31 -19 1 0 271 290 -3 -1 0 0000
-43 -14 -1 -1 258 244 -2 -2 -3 0000
13 -18 0 0 274 268 2 -1 -1 0000
-35 -21 -1 0 261 300 0 0 -1 0000
-16 9 0 0 251 272 -2 -2 0 0000
-9 7 0 0 257 297 1 -1 -4 0000
22 33 0 0 239 287 -3 2 -2 0000
-23 -28 0 0 238 285 -1 0 2 0000
13 -10 0 0 190 328 1 2 -1 0000
-7 -21 0 0 230 279 -1 1 4 0000
-58 -11 -1 -1 195 317 -1 2 -4 0000
-48 -49 -1 -1 192 262 0 3 2 0000
-128 -98 -3 -2 184 315 -4 -1 0 0000
-57 -54 -1 -1 160 320 0 3 0 0000
-28 -34 -1 0 140 288 -1 1 0 0000
-41 -18 -1 0 154 283 0 1 -1 0000
-66 -35 -1 -1 144 320 2 1 3 0000
-61 5 -1 -1 127 311 -1 -1 -1 0000
-36 1 -1 0 105 319 -2 -1 -2 0000
-40 -36 -1 0 72 281 -6 3 5 0000
-108 -58 -2 -1 51 287 2 -1 -3 0000
-71 -64 -1 -1 63 305 4 0 1 0000
-46 1 -1 -1 36 335 -1 1 2 0000
-18 -1 0 0 48 357 -1 -3 -2 0000
-106 -22 -2 -1 9 348 3 2 -2 0000
-46 4 -1 -1 -3 334 -1 -1 -3 0000
-83 -21 -2 -1 10 353 -1 2 -1 0000
-21 6 0 0 -12 333 -1 1 1 0000
-58 -58 -1 -1 -44 369 -2 -2 1 0000
-57 -39 -1 -1 -23 346 0 -1 2 0000
-70 -11 -1 -1 -61 353 -1 0 2 0000
-92 -78 -2 -1 -49 351 0 2 2 0000
-84 -18 -2 -1 -79 367 0 -2 2 0000
-59 -45 -1 -1 -99 370 -1 -1 -1 0000
-29 -23 -1 0 -107 367 5 -2 -2 0000
-35 -17 -1 0 -94 337 0 -1 -2 0000
8 4 0 0 -142 367 0 -5 -1 0000
-37 -1 -1 0 -124 375 -1 1 2 0000
-60 -24 -1 -1 -144 360 -1 2 0 0000
-29 -46 -1 0 -138 350 0 -1 3 0000
-55 -35 -1 -1 -157 394 -2 1 1 0000
-5 -8 0 0 -159 381 4 -2 0 0000
-43 -49 -1 -1 -199 383 2 -1 -4 0000
26 23 1 0 -175 394 3 -3 4 0000
-113 -66 -2 -1 -199 378 4 0 -1 0000
-83 -22 -2 -1 -168 407 -1 0 -1 0000
-23 30 0 0 -225 375 -1 2 2 0000
-26 -53 -1 0 -196 382 -3 0 -3 0000
-45 -53 -1 -1 -216 404 -1 -1 0 0000
-108 -48 -2 -1 -206 392 -1 1 0 0000
-71 -39 -1 -1 -222 416 1 -5 1 0000
-13 -10 0 0 -243 400 1 -3 -1 0000
-15 -11 0 0 -230 419 0 1 0 0000
-61 -53 -1 -1 -227 422 0 4 -1 0000
-57 -23 -1 -1 -262 375 -1 1 0 0000
-92 -19 -2 -1 -238 411 -1 -2 2 0000
-48 2 -1 -1 -262 414 2 -2 -1 0000
-33 -11 -1 0 -278 408 1 1 -2 0000
-27 -13 -1 0 -271 430 -3 2 -2 0000
15 -29 0 0 -285 438 2 -5 -3 0000
-2 5 0 0 -252 433 -2 3 0 0000
-19 -10 0 0 -268 460 -2 -1 -1 0000
-82 -57 -2 -1 -274 469 2 0 0 0000
-43 -17 -1 -1 -280 426 1 3 1 0000
-21 -8 0 0 -260 453 -1 -2 -3 0000
-70 -21 -1 -1 -276 450 2 -2 0 0000
-75 -88 -2 -1 -301 456 -1 -2 -1 0000
-91 -59 -2 -1 -269 466 0 -2 -2 0000
-45 -34 -1 -1 -281 478 2 1 4 0000
-74 -43 -1 -1 -288 433 -1 4 -1 0000
-71 -56 -1 -1 -288 480 0 -2 0 0000
-60 -71 -1 -1 -284 474 -1 4 0 0000
-46 -43 -1 -1 -301 458 2 1 4 0000
-35 -16 -1 0 -272 476 0 -1 1 0000
-70 -67 -1 -1 -276 432 1 1 -3 0000
-49 -37 -1 -1 -313 455 -1 -1 -3 0000
-14 -18 0 0 -265 454 -1 0 -2 0000
-26 -22 -1 0 -277 459 -3 -1 3 0000
32 57 1 0 -287 446 -1 0 -2 0000
-69 -31 -1 -1 -303 451 0 1 -1 0000
-41 -20 -1 0 -275 483 -1 2 6 0000
-46 -40 -1 -1 -289 455 2 -1 0 0000
14 22 0 0 -273 482 -5 -1 0 0000
-60 -33 -1 -1 -314 472 -2 -1 0 0000
-66 -27 -1 -1 -318 478 -1 -2 0 0000
-17 -12 0 0 -289 483 1 1 -2 0000
-8 -8 0 0 -329 512 -1 0 -2 0000
-15 -22 0 0 -309 493 -1 2 2 0000
-73 -43 -1 -1 -300 484 0 5 -2 0000
-54 4 -1 -1 -314 472 -1 -3 0 0000
29 53 1 0 -306 477 1 0 0 0000
-100 -65 -2 -1 -284 473 -4 0 3 0000
10 -20 0 0 -295 469 1 -2 -1 0000
-22 -1 0 0 -282 451 -2 -1 -4 0000
-68 -46 -1 -1 -287 525 2 -1 -1 0000
-63 -44 -1 -1 -290 480 1 0 2 0000
-93 -70 -2 -1 -261 498 2 1 5 0000
-88 -83 -2 -1 -297 498 2 -2 -1 0000
-85 -76 -2 -1 -262 501 -2 2 0 0000
-104 -62 -2 -1 -310 460 3 2 0 0000
-216 -156 -4 -3 -316 481 -2 -3 1 0000
-204 -145 -4 -2 -282 525 -1 2 0 0000
-240 -145 -5 -3 -303 497 4 -1 -4 0000
-284 -188 -6 -3 -303 485 1 1 -1 0000
-259 -152 -5 -3 -291 479 3 -1 1 0000
-257 -126 -5 -3 -301 486 0 0 4 0000
-262 -192 -5 -3 -312 495 -2 1 -4 0000
-280 -137 -6 -3 -323 503 1 0 2 0000
-206 -151 -4 -2 -282 507 4 0 2 0000
-121 -59 -2 -1 -300 524 0 -1 2 0000
-21 -13 0 0 -303 466 0 1 -2 0000
89 91 2 1 -298 509 1 0 -1 0000
352 203 7 4 -280 479 1 -3 2 0000
651 392 13 8 -302 499 -4 0 -1 0000
1040 633 21 12 -281 472 -2 1 0 0000
1396 836 28 17 -284 509 -1 -4 1 0000
1635 981 33 20 -275 483 -2 -1 -1 0000
1828 1091 37 22 -274 486 -2 -1 -2 0001
1697 1016 34 20 -264 496 -3 0 0 0000
1419 854 28 17 -275 495 0 -1 0 0000
966 606 19 12 -280 492 0 -3 -1 0000
660 383 13 8 -271 508 1 2 0 0000
289 168 6 3 -273 520 3 -1 2 0000
60 16 1 1 -270 489 -1 -3 -1 0000
-185 -90 -4 -2 -258 493 1 -2 -1 0000
-217 -126 -4 -3 -267 511 0 0 -3 0000
-244 -151 -5 -3 -258 524 -5 -2 2 0000
-337 -183 -7 -4 -226 498 -3 0 -2 0000
-265 -154 -5 -3 -245 517 -1 2 -3 0000
-247 -169 -5 -3 -260 495 0 1 -4 0000
-131 -73 -3 -2 -258 522 -1 1 -3 0000
-138 -108 -3 -2 -261 487 4 -2 -3 0000
-92 -37 -2 -1 -238 516 -2 -3 -3 0000
-21 42 0 0 -236 495 0 -2 3 0000
-17 -20 0 0 -231 511 1 4 2 0000
59 38 1 1 -210 481 -5 4 -2 0000
84 30 2 1 -198 479 6 -2 -4 0000
37 53 1 0 -206 511 -2 -2 -3 0000
107 57 2 1 -197 494 1 0 -2 0000
114 69 2 1 -194 475 0 2 0 0000
132 54 3 2 -174 488 0 -1 2 0000
140 107 3 2 -166 469 0 1 0 0000
213 116 4 3 -170 495 2 -1 3 0000
169 93 3 2 -164 465 0 -1 1 0000
219 121 4 3 -187 458 -4 -2 -2 0000
248 136 5 3 -152 520 -2 1 3 0000
208 130 4 2 -173 481 -4 3 1 0000
235 131 5 3 -112 499 1 4 -1 0000
191 111 4 2 -121 440 0 -1 -2 0000
276 159 6 3 -110 484 1 -2 -2 0000
249 146 5 3 -126 456 3 1 1 0000
316 197 6 4 -90 465 1 -2 -3 0000
310 208 6 4 -75 460 0 -3 2 0000
328 210 7 4 -68 478 0 1 2 0000
347 235 7 4 -54 469 1 1 0 0000
326 182 7 4 -33 476 0 0 -2 0000
343 216 7 4 -22 460 3 1 2 0000
361 212 7 4 -1 473 0 1 3 0000
340 195 7 4 -4 485 1 0 1 0000
336 195 7 4 17 485 2 0 -1 0000
381 227 8 5 6 462 0 -2 2 0000
359 225 7 4 18 447 1 2 -3 0000
381 238 8 5 26 479 -4 1 -3 0000
369 212 7 4 56 453 1 2 1 0000
343 229 7 4 90 491 2 2 2 0000
350 203 7 4 134 486 -1 -1 3 0000
360 232 7 4 120 513 3 4 -3 0000
341 224 7 4 148 429 -2 2 0 0000
321 212 6 4 132 499 -3 1 -3 0000
281 180 6 3 130 443 1 0 2 0000
347 207 7 4 174 461 -5 0 3 0000
286 194 6 3 172 418 1 -1 -1 0000
289 154 6 3 183 481 1 2 5 0000
281 160 6 3 198 444 -1 0 -2 0000
292 156 6 4 200 488 0 3 0 0000
265 132 5 3 202 462 -1 -1 -2 0000
244 160 5 3 229 464 1 -1 1 0000
219 100 4 3 236 470 1 2 -3 0000
251 117 5 3 256 431 1 -3 0 0000
218 151 4 3 241 439 2 4 2 0000
277 165 6 3 264 435 2 4 -1 0000
128 84 3 2 275 425 4 -1 1 0000
223 140 4 3 270 419 1 -1 -1 0000
137 98 3 2 257 459 0 0 1 0000
141 56 3 2 263 415 -1 -1 -2 0000
158 79 3 2 284 427 3 1 -2 0000
143 110 3 2 276 427 1 -3 -2 0000
121 72 2 1 278 421 -1 3 2 0000
89 67 2 1 280 411 -3 -2 0 0000
71 52 1 1 281 419 2 1 0 0000
163 111 3 2 292 436 1 -2 -3 0000
-21 -10 0 0 270 411 3 0 1 0000
71 27 1 1 277 427 -2 -1 -1 0000
63 36 1 1 288 465 -2 3 1 0000
40 14 1 0 280 433 -1 0 0 0000
39 20 1 0 281 423 1 -2 -2 0000
39 3 1 0 272 410 -2 -4 -2 0000
30 22 1 0 314 379 0 -1 0 0000
28 49 1 0 307 418 -2 -1 4 0000
65 27 1 1 247 390 2 -3 -1 0000
-35 -16 -1 0 264 424 0 0 2 0000
-4 4 0 0 249 377 2 3 4 0000
-16 -2 0 0 239 371 2 1 -2 0000
-5 -15 0 0 222 379 1 0 0 0000
-15 -14 0 0 243 392 0 2 0 0000
-50 -33 -1 -1 229 394 -2 0 0 0000
-31 -15 -1 0 223 389 1 1 -3 0000
-14 -58 0 0 185 442 1 0 3 0000
-26 14 -1 0 193 409 1 -1 -1 0000
-8 -11 0 0 192 394 1 1 -3 0000
-6 13 0 0 151 377 2 0 -5 0000
-45 -47 -1 -1 152 355 0 1 3 0000
-57 -36 -1 -1 157 394 1 -1 2 0000
-45 -54 -1 -1 132 364 -2 -1 -2 0000
-41 -27 -1 0 122 326 4 -1 -1 0000
-74 -64 -1 -1 117 339 1 -2 5 0000
-77 -9 -2 -1 73 340 1 2 1 0000
-69 -69 -1 -1 105 376 1 -1 -2 0000
-5 -9 0 0 71 349 0 1 -3 0000
-16 -28 0 0 70 367 0 3 -2 0000
-10 -38 0 0 57 295 -3 -1 -1 0000
-50 -8 -1 -1 41 324 2 0 0 0000
-68 -43 -1 -1 18 347 0 -3 3 0000
-32 -20 -1 0 -5 325 -2 0 1 0000
-2 5 0 0 -2 320 2 -1 1 0000
-45 -14 -1 -1 -7 313 2 1 1 0000
-28 -32 -1 0 -37 325 2 -2 -2 0000
-30 -31 -1 0 -34 323 1 0 0 0000
-12 -3 0 0 -46 249 0 -4 -2 0000
-47 -47 -1 -1 -58 325 0 0 3 0000
-30 -47 -1 0 -78 319 -2 1 -2 0000
-55 -56 -1 -1 -86 345 2 -4 3 0000
-22 -15 0 0 -85 290 4 -2 3 0000
-61 -16 -1 -1 -99 292 -2 1 0 0000
-35 -30 -1 0 -125 315 0 1 -1 0000
-1 5 0 0 -145 283 2 0 -4 0000
-42 -29 -1 -1 -130 283 2 0 -3 0000
27 37 1 0 -116 308 -1 3 1 0000
-48 -41 -1 -1 -161 305 0 1 2 0000
-23 -53 0 0 -178 283 1 -3 0 0000
-77 -64 -2 -1 -181 274 0 4 2 0000
-42 1 -1 -1 -193 265 -2 4 0 0000
-79 -4 -2 -1 -198 285 -3 1 0 0000
-61 -33 -1 -1 -199 250 -1 -1 0 0000
-75 -66 -2 -1 -175 249 3 2 1 0000
-90 -36 -2 -1 -223 224 0 0 1 0000
-48 -21 -1 -1 -223 259 0 -1 1 0000
-93 -19 -2 -1 -229 272 -1 1 0 0000
-47 -52 -1 -1 -227 285 0 0 1 0000
-7 28 0 0 -202 234 2 0 2 0000
-33 -1 -1 0 -216 246 0 1 -1 0000
-67 -28 -1 -1 -232 245 4 0 3 0000
-67 -42 -1 -1 -225 256 1 0 -3 0000
-15 -11 0 0 -236 267 2 -1 4 0000
-95 -40 -2 -1 -247 236 1 1 0 0000
-40 -41 -1 0 -236 212 1 1 -1 0000
-83 -73 -2 -1 -270 229 -3 -1 3 0000
-35 -23 -1 0 -260 204 1 2 -1 0000
-87 -26 -2 -1 -267 210 1 -1 2 0000
-27 -17 -1 0 -252 216 0 -3 -2 0000
-71 -33 -1 -1 -302 230 0 -1 0 0000
-25 -12 -1 0 -264 202 2 1 -4 0000
